sample_id,split,teacher_ADE_to_GT,teacher_FDE_to_GT,student_ADE_to_GT,student_FDE_to_GT,student_vs_teacher_ADE,student_vs_teacher_FDE,teacher_minus_student_ADE,teacher_minus_student_FDE,teacher_token_match_3000,teacher_invalid_i3000plus_rate,teacher_early_ADE,teacher_early_FDE,teacher_late_ADE,teacher_path_length_ratio,gt_final_speed_mps,teacher_final_speed_mps,gt_final_y_m,teacher_final_y_m,teacher_final_lateral_error_m,teacher_direction_cosine,teacher_failure_tags,teacher_abs_bin,group,kd_weight,relative_kd_group,relative_kd_weight,prefix_teacher_good,teacher_quality_bucket,teacher_unique_ids,teacher_max_same_token_run,student_summary_available
5766b082-42e9-4e5d-b25b-ff81b419fdcf__t0_5719639__evt_00,train,0.5521939992904663,1.543384075164795,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.14817199110984802,0.16205860674381256,0.735840380191803,1.0207806280665586,7.359979152679443,6.981878280639648,-0.15684883296489716,1.0766704082489014,1.233519196510315,0.9995411038398743,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,88,2,False
5799583e-9afb-4367-86e2-a9e5cffae1f0__t0_10837710__evt_00,train,1.985607385635376,3.476316213607788,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.3423037827014923,0.9259592294692993,2.7325634956359863,1.1398323146021003,6.74638032913208,6.420791149139404,-0.011089442297816277,-0.034072794020175934,0.022983351722359657,0.9999997615814209,E_long_horizon_divergence,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,101,1,False
57a5ff8b-f0fe-4c2d-9256-c15d7624d767__t0_3755200__evt_00,train,0.4628063142299652,1.4815013408660889,nan,nan,nan,nan,nan,nan,0.1796875,0.0,0.14309386909008026,0.3225148618221283,0.6081300377845764,0.9841323126429494,13.873526573181152,13.440403938293457,-1.2209819555282593,-0.6612168550491333,0.559765100479126,0.9999801516532898,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,24,1,False
581cc61f-3c64-4b84-b270-1221b6029d0b__t0_14326846__evt_00,train,4.558556079864502,11.621912002563477,nan,nan,nan,nan,nan,nan,0.0546875,0.0,0.5118998289108276,1.51639986038208,6.397945880889893,1.2167190299712067,7.772533416748047,10.295731544494629,0.4134596586227417,0.8573082685470581,0.4438486099243164,0.9999852776527405,E_long_horizon_divergence,D_middle,D_middle,0.25,group2_mixed_gt_primary,0.4,True,noisy,30,5,False
58f41cc9-9803-4aa1-948c-8e84c708f909__t0_2198997__evt_00,train,0.4074968695640564,0.8956376314163208,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.06243970990180969,0.1363791674375534,0.564341127872467,1.0155051587043122,5.741707801818848,5.660329818725586,-2.7096590995788574,-2.471165180206299,0.2384939193725586,0.9999868869781494,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,76,2,False
59788b27-b486-4421-a02d-bd56b338e216__t0_11465739__evt_01,train,1.7557477951049805,5.692933559417725,nan,nan,nan,nan,nan,nan,0.046875,0.0,0.10317279398441315,0.3237225115299225,2.50691819190979,0.9200012468356458,11.662606239318848,9.776310920715332,13.423644065856934,12.558473587036133,0.8651704788208008,0.9999947547912598,E_long_horizon_divergence,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,noisy,68,1,False
59788b27-b486-4421-a02d-bd56b338e216__t0_6365739__evt_00,train,0.24814917147159576,0.6332361102104187,nan,nan,nan,nan,nan,nan,0.0390625,0.0,0.03135149925947189,0.08059123158454895,0.3466935455799103,1.008655940714266,11.104265213012695,11.641512870788574,-9.174230575561523,-9.314386367797852,0.14015579223632812,0.9999996423721313,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,68,2,False
599af146-192d-41fa-9bfd-3ab49572833d__t0_6013433__evt_00,train,2.885528564453125,6.457091331481934,nan,nan,nan,nan,nan,nan,0.03125,0.0,0.4689752459526062,1.310661792755127,3.983961582183838,1.0794373982482253,13.583039283752441,14.67094898223877,9.789215087890625,10.779129028320312,0.9899139404296875,0.999997079372406,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,69,1,False
59fa63df-45d5-4316-8002-d182ee26b117__t0_10851215__evt_00,train,1.6236646175384521,6.043257236480713,nan,nan,nan,nan,nan,nan,0.2421875,0.0,0.07626954466104507,0.16115151345729828,2.327026128768921,1.0891297874104149,8.844098091125488,10.599852561950684,0.18019400537014008,0.4727635979652405,0.2925695776939392,0.999993085861206,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,24,1,False
5a278ddc-eaa6-4cfc-a6c6-3f01abef6da3__t0_3836983__evt_00,train,0.48961377143859863,2.1824026107788086,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.07113387435674667,0.22553440928459167,0.6798319220542908,0.8808332229504658,4.782545566558838,3.042954683303833,2.475173234939575,2.082761287689209,0.3924119472503662,0.9999805092811584,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,94,1,False
5a278ddc-eaa6-4cfc-a6c6-3f01abef6da3__t0_4836983__evt_01,train,0.8257436752319336,0.6604927778244019,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.5535845756530762,1.2266796827316284,0.9494524598121643,0.9911653008157784,5.050734996795654,4.951104164123535,1.3064485788345337,0.6611207723617554,0.6453278064727783,0.9995061755180359,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,94,1,False
5a4cff4f-4105-43dd-9ba3-787dcdd8e22c__t0_9525796__evt_00,train,4.2107391357421875,9.887137413024902,nan,nan,nan,nan,nan,nan,0.1015625,0.0,0.4399721026420593,1.5334607362747192,5.9247236251831055,0.9437046810982925,19.74472427368164,18.30171012878418,4.2713470458984375,0.09268836677074432,4.178658485412598,0.999667227268219,B_curvature_or_lateral_failure;E_long_horizon_divergence,D_middle,D_middle,0.25,group2_mixed_gt_primary,0.4,True,noisy,37,1,False
5b06b5cd-0201-4348-8bb2-dad81a4d6ad3__t0_3242126__evt_00,train,0.38756269216537476,1.2038465738296509,nan,nan,nan,nan,nan,nan,0.0,0.0,0.057495154440402985,0.038668278604745865,0.5375933647155762,1.1491482444429924,0.7519251108169556,1.1712697744369507,-1.4395251274108887,-2.607858180999756,1.1683330535888672,0.9858021140098572,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,117,1,False
5b2c841c-ad91-484e-9989-9a5a0f184333__t0_13641283__evt_00,train,0.2145654410123825,1.0623968839645386,nan,nan,nan,nan,nan,nan,0.125,0.0,0.07293668389320374,0.1743844598531723,0.27894213795661926,1.000405576660966,27.057275772094727,27.116470336914062,-3.5912811756134033,-2.534392833709717,1.0568883419036865,0.9999803304672241,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,34,1,False
5b63ad99-ff98-45af-b02a-2960730a4664__t0_9014905__evt_00,train,0.5513676404953003,1.3348976373672485,nan,nan,nan,nan,nan,nan,0.0234375,0.0,0.12124520540237427,0.35257986187934875,0.7468778491020203,0.9662507333489282,11.14704704284668,10.547680854797363,37.11472702026367,35.792930603027344,1.3217964172363281,0.999782383441925,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,95,2,False
5bbc730a-bbc8-41c2-bbaa-b0984d3dd802__t0_10894148__evt_00,train,0.3875476121902466,0.8867584466934204,nan,nan,nan,nan,nan,nan,0.1484375,0.0,0.0713416114449501,0.15922009944915771,0.5312776565551758,0.9970624203906833,36.21009826660156,36.11262512207031,-10.573548316955566,-11.108352661132812,0.5348043441772461,0.9999969005584717,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,23,5,False
5bc42af5-ce8e-4b31-8070-5b6cb51de9a0__t0_13397436__evt_00,train,1.2449407577514648,2.615004301071167,nan,nan,nan,nan,nan,nan,0.1171875,0.0,0.19403837621212006,0.5018219351768494,1.7226237058639526,1.014085971443875,26.544015884399414,26.370155334472656,1.7961010932922363,0.663355827331543,1.1327452659606934,0.9999764561653137,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,23,1,False
5bd5d9f4-8cc9-4035-bc1f-9e89250eac9b__t0_13993510__evt_00,train,0.00409835297614336,0.03726775944232941,nan,nan,nan,nan,nan,nan,0.84375,0.0,0.00035523585393093526,0.0009902045130729675,0.005799770355224609,0.3736801345814198,0.13499774038791656,0.0031439028680324554,-1.3010092516196892e-05,3.935218817474606e-10,1.301048632740276e-05,-0.9999998807907104,F_repetition_or_local_band_oscillation,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,collapsed,2,1,False
5c161dbe-3e62-4652-b1d4-51132f3f25cd__t0_8515752__evt_00,train,3.281148672103882,11.879112243652344,nan,nan,nan,nan,nan,nan,0.03125,0.0,0.04775411635637283,0.23650071024894714,4.75087308883667,0.0008540919185699372,4.325953483581543,0.0031439028680324554,0.06166702136397362,3.935218817474606e-10,0.06166702136397362,-0.9999865293502808,F_repetition_or_local_band_oscillation;E_long_horizon_divergence,D_middle,D_middle,0.25,group2_mixed_gt_primary,0.4,True,collapsed,2,1,False
5c6e748b-9282-463c-a856-7a2181000589__t0_12656337__evt_01,train,3.5156757831573486,9.32000732421875,nan,nan,nan,nan,nan,nan,0.03125,0.0,0.22037763893604279,0.7455431222915649,5.013538837432861,1.2454757116782575,6.7892045974731445,8.359219551086426,2.0378077030181885,3.1189141273498535,1.081106424331665,0.9999243021011353,E_long_horizon_divergence,D_middle,D_middle,0.25,group2_mixed_gt_primary,0.4,True,noisy,75,2,False
5c6e748b-9282-463c-a856-7a2181000589__t0_3056337__evt_00,train,0.8716820478439331,3.480964183807373,nan,nan,nan,nan,nan,nan,0.046875,0.0,0.02387750707566738,0.05520784854888916,1.2570476531982422,0.6244489353287834,4.603790283203125,3.195589065551758,-0.16625097393989563,-0.037530507892370224,0.1287204623222351,0.9999339580535889,C_speed_scale_failure,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,73,3,False
5de82075-2dfc-4cc9-9389-fb13c5d9eae9__t0_8168014__evt_00,train,1.6858984231948853,5.344209671020508,nan,nan,nan,nan,nan,nan,0.0546875,0.0,0.1614261418581009,0.4010755717754364,2.378840446472168,0.8250943561523808,3.3074467182159424,1.695781946182251,0.19112834334373474,0.10047934204339981,0.09064900130033493,0.9999974370002747,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,noisy,54,1,False
5f56893b-c940-4684-813b-469f3d9da316__t0_10749089__evt_00,train,2.40610408782959,4.4118242263793945,nan,nan,nan,nan,nan,nan,0.0859375,0.0,0.48491984605789185,1.355109691619873,3.279369592666626,0.9694125975438522,21.945880889892578,21.85283660888672,37.71451187133789,35.14329528808594,2.571216583251953,0.9999370574951172,B_curvature_or_lateral_failure;E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,80,3,False
5f56893b-c940-4684-813b-469f3d9da316__t0_11949089__evt_01,train,9.802226066589355,31.305498123168945,nan,nan,nan,nan,nan,nan,0.0234375,0.0,0.4540778696537018,1.706693172454834,14.051384925842285,1.2201838219513241,22.07024574279785,32.09108352661133,24.095420837402344,31.788692474365234,7.693271636962891,0.9999032616615295,B_curvature_or_lateral_failure;E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,68,1,False
5f802f8b-4594-4278-ab62-20ab581fc042__t0_7950484__evt_00,train,0.7655014991760254,2.3733839988708496,nan,nan,nan,nan,nan,nan,0.0,0.0,0.09986577928066254,0.2875960171222687,1.0680631399154663,0.759757862320404,0.8704292178153992,0.01220736838877201,0.6087442636489868,0.23211759328842163,0.3766266703605652,0.9995189905166626,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,85,1,False
60835652-0161-4bcf-b11d-18c36f2f4f44__t0_8735263__evt_00,train,0.96162348985672,2.4923110008239746,nan,nan,nan,nan,nan,nan,0.046875,0.0,0.13660748302936554,0.2817237973213196,1.3366307020187378,1.1139717640428775,0.24887615442276,0.6170880794525146,0.9220842123031616,1.1906884908676147,0.2686042785644531,0.9999780058860779,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,64,1,False
629f17bf-f5a4-4f43-bb27-982010264c7d__t0_12058116__evt_00,train,0.5495378971099854,0.7981215715408325,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.09055034816265106,0.25426220893859863,0.7581685781478882,1.227476100572899,0.03531632944941521,0.03139224648475647,0.12418866157531738,0.033367227762937546,0.09082143008708954,0.9997392892837524,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,66,1,False
62de0d0d-5e25-4b19-9dab-ada79b60ae30__t0_10136747__evt_01,train,1.8212172985076904,4.779354572296143,nan,nan,nan,nan,nan,nan,0.0,0.0,0.21625454723834991,0.5861048102378845,2.550745964050293,1.254554238032499,2.4309396743774414,2.8627896308898926,3.99259614944458,8.362689971923828,4.370093822479248,0.9830093383789062,E_long_horizon_divergence,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,noisy,110,1,False
62de0d0d-5e25-4b19-9dab-ada79b60ae30__t0_3036747__evt_00,train,0.7154115438461304,3.382646083831787,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.08507931232452393,0.2888958156108856,1.0019261837005615,0.9137633920691772,5.566349029541016,3.372039794921875,0.2375870645046234,-0.06417049467563629,0.3017575740814209,0.999968945980072,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,60,1,False
6303353e-7b55-4216-b1a1-64b362e76aba__t0_3491597__evt_00,train,0.30829545855522156,0.39966922998428345,nan,nan,nan,nan,nan,nan,0.0546875,0.0,0.08183087408542633,0.2345418781042099,0.41123393177986145,1.0379462558580692,0.02127666026353836,0.025271261110901833,0.0735957995057106,0.23235636949539185,0.15876057744026184,0.9999136924743652,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,67,1,False
635e305d-4d11-40d6-8a85-55a9743d2a3f__t0_12683765__evt_01,train,3.080300807952881,10.79429817199707,nan,nan,nan,nan,nan,nan,0.0390625,0.0,0.07661035656929016,0.31758928298950195,4.445614337921143,1.1608676623981686,7.383014678955078,11.229101181030273,-1.3720331192016602,0.047022443264722824,1.4190555810928345,0.9997745752334595,E_long_horizon_divergence,D_middle,D_middle,0.25,group2_mixed_gt_primary,0.4,True,noisy,50,1,False
635e305d-4d11-40d6-8a85-55a9743d2a3f__t0_14983765__evt_02,train,2.5361032485961914,6.927494525909424,nan,nan,nan,nan,nan,nan,0.0390625,0.0,0.19379445910453796,0.6912450790405273,3.6007890701293945,1.1329958990144475,5.727667808532715,7.258007049560547,-1.128037929534912,-1.4211331605911255,0.2930952310562134,0.999997079372406,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,42,1,False
635e305d-4d11-40d6-8a85-55a9743d2a3f__t0_6483765__evt_00,train,0.4490148723125458,0.7510905861854553,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.11549218744039536,0.3182857632637024,0.6006160974502563,0.9911174205557589,13.281206130981445,13.39714241027832,2.0302958488464355,2.1832871437072754,0.15299129486083984,0.9999977946281433,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,57,1,False
63af8530-b198-4258-9eaf-4bbc4fb63046__t0_8929916__evt_00,train,0.7375199198722839,2.6447925567626953,nan,nan,nan,nan,nan,nan,0.0234375,0.0,0.08086954057216644,0.22861994802951813,1.0359973907470703,1.042099625363517,8.398677825927734,9.890304565429688,6.098036289215088,7.650503158569336,1.552466869354248,0.999750554561615,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,56,1,False
63c95844-7558-43a3-bd92-5b7063e6c25f__t0_1850505__evt_00,train,1.6869337558746338,4.34254789352417,nan,nan,nan,nan,nan,nan,0.0,0.0,0.11877810955047607,0.37498512864112854,2.3997316360473633,1.240741740479115,3.715362310409546,3.735448122024536,0.18203459680080414,0.01402246206998825,0.16801214218139648,0.9999549984931946,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,noisy,55,3,False
645cc0d3-a688-4bdf-bc7b-e538f90c28bb__t0_14471934__evt_01,train,0.27993327379226685,0.23580589890480042,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.039653144776821136,0.12956461310386658,0.38915154337882996,1.0031213420167173,7.6132941246032715,7.523560047149658,-0.3113521933555603,-0.15119120478630066,0.16016098856925964,0.9999958872795105,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,54,3,False
645cc0d3-a688-4bdf-bc7b-e538f90c28bb__t0_2071934__evt_00,train,1.0580697059631348,2.4383747577667236,nan,nan,nan,nan,nan,nan,0.0234375,0.0,0.10163611173629761,0.38487866520881653,1.4928122758865356,0.934035849442501,7.589488983154297,7.046463966369629,-5.041527271270752,-4.6006245613098145,0.4409027099609375,0.9999949336051941,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,95,1,False
64f2ecf2-4e7d-4b66-8393-04f43251f194__t0_6818603__evt_00,train,2.651453971862793,5.787310600280762,nan,nan,nan,nan,nan,nan,0.0,0.0,0.23346276581287384,0.8668937087059021,3.7505407333374023,1.4427773434467268,0.8745348453521729,1.7149587869644165,0.02399134263396263,-0.3680585026741028,0.3920498490333557,0.9997744560241699,C_speed_scale_failure;E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,88,1,False
65024728-6ba1-40c8-a290-70365d475cbf__t0_9866726__evt_00,train,0.45349615812301636,0.7443495988845825,nan,nan,nan,nan,nan,nan,0.03125,0.0,0.09198775142431259,0.277677983045578,0.6178181767463684,1.0037726141431196,15.001449584960938,14.673944473266602,-1.0186870098114014,-0.3632808327674866,0.6554061770439148,0.9999743700027466,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,57,2,False
6661c6f3-06ff-4bba-844e-61530e6369e3__t0_12707472__evt_00,train,0.7994569540023804,1.4032925367355347,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.07655861228704453,0.2556631565093994,1.1280471086502075,0.9763423921496646,6.861255168914795,7.184286117553711,-11.141847610473633,-10.075244903564453,1.0666027069091797,0.9998394846916199,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,71,5,False
66b4fbe0-2062-4e9a-9369-b62db2f41119__t0_11869567__evt_01,train,3.646568536758423,13.167458534240723,nan,nan,nan,nan,nan,nan,0.0234375,0.0,0.11009857803583145,0.3267103135585785,5.254055023193359,1.3813651956066006,2.9953672885894775,7.562707424163818,-1.2550526857376099,-1.3987059593200684,0.1436532735824585,0.9999752640724182,C_speed_scale_failure;E_long_horizon_divergence,C_bad,C_bad,0.0,group3_teacher_downweight_or_exclude,0.0,True,noisy,59,2,False
66b4fbe0-2062-4e9a-9369-b62db2f41119__t0_8069567__evt_00,train,1.1857585906982422,0.7321388721466064,nan,nan,nan,nan,nan,nan,0.015625,0.0,0.25299733877182007,0.7279071807861328,1.6097410917282104,0.9852727675051545,6.248149871826172,8.080558776855469,2.242098093032837,2.412564992904663,0.17046689987182617,0.9999907612800598,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,low,74,2,False
66e95864-06af-4309-b43c-39ff2a38c18a__t0_11687299__evt_01,train,0.36236244440078735,0.34942734241485596,nan,nan,nan,nan,nan,nan,0.046875,0.0,0.12715387344360352,0.33182644844055176,0.46927550435066223,0.994798481915441,9.983763694763184,9.427546501159668,-3.3371164798736572,-3.0968501567840576,0.2402663230895996,0.9999900460243225,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,68,1,False
66e95864-06af-4309-b43c-39ff2a38c18a__t0_9887299__evt_00,train,0.2886180281639099,0.9758537411689758,nan,nan,nan,nan,nan,nan,0.0390625,0.0,0.06252744048833847,0.14816886186599731,0.391386479139328,0.9804293222763371,9.041854858398438,8.641728401184082,-1.8080183267593384,-1.182387113571167,0.6256312131881714,0.9998865127563477,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,medium,60,1,False
671ed96a-7a5b-448a-bdac-10620bd2bfb9__t0_4832506__evt_00,train,1.247952938079834,4.207028388977051,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.07280577719211578,0.24118679761886597,1.782110571861267,1.0940873953001693,5.620875835418701,7.252821922302246,-0.5885071158409119,-0.5525590181350708,0.035948097705841064,0.9999982118606567,ok_or_low_error,A_good,A_good,1.0,group2_mixed_gt_primary,0.4,True,noisy,38,1,False
67a4299c-bd78-4ea8-9036-b75036e18408__t0_6161982__evt_00,train,2.1918907165527344,1.8156570196151733,nan,nan,nan,nan,nan,nan,0.0078125,0.0,0.07498179376125336,0.3215349614620209,3.1541216373443604,0.9519538703265898,5.6256184577941895,7.50541877746582,0.4080265462398529,0.5521365404129028,0.14410999417304993,0.9999895691871643,E_long_horizon_divergence,B_ok,B_ok,0.5,group2_mixed_gt_primary,0.4,True,noisy,87,1,False
67b49d46-f590-48fb-9aeb-41a68e5b135e__t0_8595731__evt_00,train,2.4388680458068848,11.685938835144043,nan,nan,nan,nan,nan,nan,0.0,0.0,0.05428189039230347,0.19266170263290405,3.522770881652832,0.28852538082620427,5.50100564956665,0.06518851220607758,-0.03729439526796341,-0.00796082615852356,0.02933356910943985,0.9999998211860657,C_speed_scale_failure;E_long_horizon_divergence,D_middle,D_middle,0.25,group2_mixed_gt_primary,0.4,True,noisy,55,1,False
